CustomerID,Recency,Frequency,Monetary,Monetary_log,Frequency_log,Cluster,PC1,PC2
12374,25,1,742.9300000000001,6.6119469443852195,0.6931471805599453,0,-0.26021529004787114,-0.87654570425843
12375,11,2,457.5,6.127960291696519,1.0986122886681096,0,-0.058818036085238015,-0.9630074936423532
12377,315,2,1628.12,7.395795270713971,1.0986122886681096,2,-0.9090170867328836,2.0749861591430725
12378,130,1,4008.62,8.29645175271804,0.6931471805599453,1,0.055186616464121915,0.5472977698609867
12379,82,2,852.24,6.749040867823617,1.0986122886681096,0,-0.09861043465613556,-0.15583880571557085
12380,22,4,2724.81,7.910520910634419,1.6094379124341003,1,1.2252877923733856,-0.10286937059157981
12381,5,5,1845.31,7.520944331624911,1.791759469228055,1,1.2835894949753885,-0.2869723135744319
12383,185,5,1850.56,7.523783805985769,1.791759469228055,1,0.4148014515444447,1.2871504359683565
12384,29,2,585.27,6.373780434317173,1.0986122886681096,0,-0.025734394926520195,-0.7318248336768197
12386,338,2,401.9,5.998688392197302,1.0986122886681096,2,-1.7027953684409267,1.8562597859346064
12388,16,6,2780.66,7.930803150780257,1.9459101490553132,1,1.5713940974015008,0.0012453735155534408
12390,80,1,549.84,6.311444385858925,0.6931471805599453,0,-0.6729197446471199,-0.48610923806494
12391,22,1,460.89,6.1353267674944725,0.6931471805599453,0,-0.4785762922079885,-1.0459655242083272
12393,72,4,1582.6000000000001,7.3674560152319755,1.6094379124341003,1,0.718245377320584,0.1709882601717644
12394,64,2,1272.48,7.149508589545504,1.0986122886681096,1,0.18406496185531787,-0.1928468164208911
12395,19,12,3018.63,8.012889586306857,2.5649493574615367,3,2.162164401156257,0.3289504665264905
12397,36,2,2409.9,7.7877554007552545,1.0986122886681096,1,0.6312559627888131,-0.2458189029638841
12398,46,1,1635.6599999999999,7.4004128587924045,0.6931471805599453,1,0.02348770045051655,-0.4561060938034555
12399,119,4,1108.65,7.011799929268738,1.6094379124341003,1,0.31726883747436757,0.47493097063298695
12401,303,1,84.3,4.446174454497633,0.6931471805599453,2,-2.6622915085077743,0.9025840176177122
12402,323,1,225.6,5.423186348593906,0.6931471805599453,2,-2.2816356665385253,1.3709311398884068
12403,50,1,427.7,6.0607573736039315,0.6931471805599453,0,-0.6503695196892716,-0.8236387725963804
12405,149,1,1710.39,7.445061184797548,0.6931471805599453,0,-0.4526319805049255,0.45756817021499524
12406,22,2,3415.3,8.136313373066384,1.0986122886681096,1,0.8692324086054481,-0.26346144633131297
12407,50,5,1708.1200000000001,7.4437338971514055,1.791759469228055,1,1.0283226993238477,0.08314752494279845
12408,33,5,2888.55,7.968856059639959,1.791759469228055,1,1.3670666282049169,0.09233183802986503
12409,79,3,11072.67,9.312325497408466,1.3862943611198906,1,1.4308919347480717,0.7167142334184918
12410,309,2,693.3299999999999,6.542947351813216,1.0986122886681096,2,-1.2966900211629464,1.7663090318121577
12412,75,3,1226.88,7.1130443840624835,1.3862943611198906,1,0.3757189867819565,0.020987317396634987
12413,67,3,758.1,6.632133521022722,1.3862943611198906,1,0.17943320672776444,-0.19342355680843637
12414,217,3,562.41,6.334007604663525,1.3862943611198906,2,-0.6913692883788539,1.028063716961454
12415,24,21,124914.53,11.735393027855736,3.091042453358316,3,4.437019306566165,1.7263217604728953
12417,3,9,3649.1,8.202509843461513,2.302585092994046,3,2.0926244337700135,0.12875112629571886
12418,113,1,668.58,6.506650650150935,0.6931471805599453,0,-0.7370793076679987,-0.1390275155708046
12420,64,1,600.39,6.3992436425478765,0.6931471805599453,0,-0.5526744475574367,-0.5995764866771304
12421,16,4,807.04,6.69461156224626,1.6094379124341003,1,0.6602327130585187,-0.5206268777658394
12422,96,3,803.5600000000001,6.690295544136225,1.3862943611198906,1,0.06765470708828533,0.07752221436802195
12423,1,8,1859.31,7.528498419486568,2.1972245773362196,1,1.676797389200942,-0.1383487500404552
12424,163,2,1760.96,7.474182104762846,1.0986122886681096,1,-0.13590464000962413,0.7699983677707417
12425,78,1,777.2,6.6569835605504535,0.6931471805599453,0,-0.4944298919451428,-0.39977412460626044
12426,195,1,582.73,6.369438547154207,0.6931471805599453,2,-1.2005306949234462,0.5364593724326943
12427,22,3,825.8,6.717562827807613,1.3862943611198906,1,0.43871552449407836,-0.5610740674356852
12428,26,9,7956.46,8.981865132439246,2.302585092994046,3,2.3622076004974666,0.5639342589252871
12429,9,4,3750.4,8.22988438262624,1.6094379124341003,1,1.4441662754664601,-0.12054289996807495
12430,43,1,256.4,5.5506312951620265,0.6931471805599453,0,-0.8657633833047838,-1.038086856575756
12431,36,15,6487.45,8.777778952206313,2.772588722239781,3,2.6432555175953016,0.8001970287195379
12432,43,5,5059.32,8.529185001388596,1.791759469228055,1,1.5924853515091713,0.34808433569526
12433,1,7,13375.87,9.50128237507538,2.0794415416798357,3,2.533113995664452,0.40169632754577744
12434,85,2,806.14,6.6934971352559,1.0986122886681096,0,-0.14025054531954473,-0.146305541229871
12435,80,2,7829.89,8.965831447914955,1.0986122886681096,1,0.9941230169243024,0.4927064394323668
12436,100,1,509.01,6.234430333369278,0.6931471805599453,0,-0.8072329078779491,-0.3344400696618896
12437,2,18,4951.41,8.507629605767502,2.9444389791664403,3,2.8325293652225763,0.4987064050351996
12438,14,2,2906.85,7.9751692554798295,1.0986122886681096,1,0.8291761439018831,-0.38179965838509966
12441,367,1,173.55,5.162211233551045,0.6931471805599453,2,-2.621850683420213,1.6770992153376107
12442,3,1,172.06,5.153638355178593,0.6931471805599453,0,-0.8663512638442742,-1.5069773011093905
12444,21,5,5005.46,8.518484357502437,1.791759469228055,1,1.6936120650650692,0.1525808576553303
12445,22,1,133.4,4.900820428089049,0.6931471805599453,0,-1.0817232105319567,-1.4168681029027475
12446,58,1,1002.3100000000001,6.9110598129904375,0.6931471805599453,0,-0.27360885358817755,-0.4982456507983223
12447,243,1,476.49,6.168543217293113,0.6931471805599453,2,-1.5307295585608767,0.8956397308263914
12448,44,1,449.45,6.110247083097449,0.6931471805599453,0,-0.597184321211011,-0.8612121052026483
12449,22,4,4067.29,8.310978042729836,1.6094379124341003,1,1.420940481577505,0.017446401154314218
12450,156,2,197.88,5.292701627762401,1.0986122886681096,0,-1.1678777488992527,0.0533984223143386
12451,11,5,9035.52,9.109029423519523,1.791759469228055,3,2.0304797302595343,0.24260393327559257
12452,17,2,430.57,6.067429722163682,1.0986122886681096,0,-0.11739750472299326,-0.9287513440499531
12453,134,1,707.09,6.562571204258897,0.6931471805599453,0,-0.8112784700332388,0.06132171991171266
12454,56,1,3528.34,8.168866163607964,0.6931471805599453,1,0.350590444488445,-0.13782344907714342
12455,73,6,2466.86,7.81110665732229,1.9459101490553132,1,1.237358055880058,0.46348508526801685
12456,44,3,3181.04,8.065277779528966,1.3862943611198906,1,0.9908183925005123,0.036130105609383865
12457,66,7,2363.23,7.768207666517555,2.0794415416798357,1,1.3721498686711369,0.44912598946361476
12458,71,2,947.4,6.854776354191251,1.0986122886681096,1,0.006226489468906363,-0.22021525013912108
12461,94,2,826.88,6.718868216346018,1.0986122886681096,0,-0.17136367756617538,-0.06001941758030892
12462,19,2,1189.59,7.082204261557526,1.0986122886681096,1,0.3687256934886336,-0.6063855474504043
12463,53,4,1344.78,7.204729049594601,1.6094379124341003,1,0.7305931567980615,-0.04396976817530758
12464,10,8,1212.05,7.100893128209941,2.1972245773362196,1,1.4243720657199106,-0.18815759750249458
12465,17,2,742.1899999999999,6.610951732080795,1.0986122886681096,0,0.1481528734797188,-0.7654522919344936
12468,188,2,729.5400000000001,6.593783986707386,1.0986122886681096,2,-0.6869013979040269,0.7239958850258603
12471,2,30,19824.05,9.894701568567964,3.4339872044851463,3,3.9571615956017863,1.1343624520831053
12472,32,7,6572.11,8.790742363252102,2.0794415416798357,3,2.0360995400757607,0.45916936671696884
12473,29,5,3938.5499999999997,8.278821782571185,1.791759469228055,1,1.5378448546521195,0.15049827390790982
12474,17,18,7375.79,8.906093863622669,2.9444389791664403,3,2.9546937779017086,0.7495292289323189
12475,54,1,723.38,6.585316116572351,0.6931471805599453,0,-0.41342131832748374,-0.631075611950166
12476,16,11,6816.42,8.82723638014411,2.4849066497880004,3,2.501458401855227,0.5116031755003776
12477,23,6,13219.74,9.489542087633343,1.9459101490553132,3,2.299112275503893,0.5307450702911471
12478,4,1,680.99,6.525014994979364,0.6931471805599453,0,-0.20116746948607572,-1.0862121915992409
12479,11,1,527.2,6.269474999863032,0.6931471805599453,0,-0.3598576571151163,-1.1018054707434917
12480,28,4,3281.63,8.096400209353131,1.6094379124341003,1,1.2870976226290787,0.005419655651960145
12481,23,10,5596.32,8.630043190742814,2.3978952727983707,3,2.2918356050518676,0.47463029711796223
12483,17,8,2484.98,7.8184222269860015,2.1972245773362196,3,1.7410975212216815,0.08860390894824711
12484,33,6,4541.72,8.421281230578023,1.9459101490553132,3,1.7288453980071392,0.29719416243272556
12488,10,3,1298.66,7.169857970780942,1.3862943611198906,1,0.7177065741889009,-0.5300684117270354
12489,336,1,334.93,5.816902804925467,0.6931471805599453,2,-2.1521222884006,1.602846731689432
12490,5,10,5417.93,8.597653657970227,2.3978952727983707,3,2.363028475480662,0.3075720252078983
12491,39,1,460.40000000000003,6.134265345739653,0.6931471805599453,0,-0.5612781006894455,-0.8976978470332235
12492,63,2,263.21000000000004,5.5767442414854775,1.0986122886681096,0,-0.5795115031175961,-0.6741180715266095
12493,166,2,433.74,6.0747481512447195,1.0986122886681096,2,-0.8341337202544681,0.37576509617466564
12494,16,7,1246.1000000000001,7.128576134926702,2.0794415416798357,1,1.301358308730062,-0.18006813539644348
12497,82,1,1043.1,6.950910549296065,0.6931471805599453,0,-0.3701622231872899,-0.276503368251187
12498,21,3,403.70000000000005,6.00314605188182,1.3862943611198906,0,0.09450482254589529,-0.7844581673616128
12500,23,11,4257.82,8.356747405587967,2.4849066497880004,3,2.2377498676955034,0.43142932012323576
12501,337,1,2169.39,7.682662153888476,0.6931471805599453,2,-1.2453962694415355,2.172147183495614
12502,96,5,3723.87,8.222787230875806,1.791759469228055,1,1.1865692681759972,0.7192688348278182
12504,18,2,482.04999999999995,6.180120167963518,1.0986122886681096,0,-0.06717426165222658,-0.8861535555329559
12506,233,1,73.5,4.310799125385514,0.6931471805599453,2,-2.3900307696473306,0.25008394947519896
12507,134,3,1304.81,7.174578816863813,1.3862943611198906,1,0.12055893420072687,0.5551579225834109
12508,26,2,398.27,5.989637879766574,1.0986122886681096,0,-0.1989132938053759,-0.8734601153844834
12509,284,1,176.5,5.178970608915471,0.6931471805599453,2,-2.2124149834028666,0.9566823917423565
12510,143,2,982.5699999999999,6.8911888096735625,1.0986122886681096,1,-0.3240534885616886,0.4200325852796724
12512,66,2,138.03,4.9346897371814515,1.0986122886681096,0,-0.9077051560713955,-0.8407996637210499
12513,113,1,612.29,6.418837907265026,0.6931471805599453,0,-0.7799822750895515,-0.1654105091116079
12514,267,1,1017.68,6.926262950537876,0.6931471805599453,2,-1.2765512555525445,1.3330629326450645
12515,353,1,383.7,5.95246380975825,0.6931471805599453,2,-2.1680740179720184,1.792162080076363
12516,78,2,1312.06,7.180115570136106,1.0986122886681096,1,0.13133841357203827,-0.06128565287891201
12517,28,5,2502.84,7.825580832414862,1.791759469228055,1,1.3212377051728879,0.005583424546703576
12518,1,5,2056.89,7.629436465014086,1.791759469228055,1,1.3559330915004126,-0.28933782598590224
12519,64,1,340.84,5.83434279133577,0.6931471805599453,0,-0.8286699582255059,-0.7692987276517342
12520,79,5,2634.26,7.876737127834484,1.791759469228055,1,1.0996816304045007,0.4667128639988734
12521,143,1,599.68,6.39806234681208,0.6931471805599453,0,-0.9351618830993721,0.09055916215911425
12522,39,2,192.72,5.266413817535028,1.0986122886681096,0,-0.6151073051061944,-0.9771249133794863
12523,19,11,1789.77,7.490400973937009,2.4849066497880004,3,1.8338133046139753,0.13617739146355315
12524,9,8,4485.72,8.408877201532766,2.1972245773362196,3,2.0682525552900928,0.19608069072502887
12526,1,3,1316.66,7.183612715167257,1.3862943611198906,1,0.767935542709291,-0.6045993348567311
12527,82,3,348.71000000000004,5.857104239599851,1.3862943611198906,0,-0.27174006975355663,-0.29517225555663396
12528,9,6,1933.48,7.567593835498341,1.9459101490553132,1,1.427779851372042,-0.16906214628031024
12530,60,4,1662.28,7.416546835435133,1.6094379124341003,1,0.8002415336146483,0.0808527614913474
12531,15,1,125.22,4.838026416156094,0.6931471805599453,0,-1.0785625404280934,-1.4969170252862547
12532,30,1,349.83000000000004,5.860301775655642,0.6931471805599453,0,-0.6516206377003466,-1.0586726071593768
12534,131,1,1089.18,6.9940980992041535,0.6931471805599453,0,-0.5859429999446739,0.16475111914038226
12535,92,2,716.35,6.575563866544399,1.0986122886681096,0,-0.231709751363106,-0.12055542015000358
12536,43,3,12601.830000000002,9.441676670894656,1.3862943611198906,1,1.6681245400467588,0.44092335708256375
12538,29,1,363.95,5.899760357897641,0.6931471805599453,0,-0.6275079179168291,-1.0555578180692424
12539,22,4,5568.35,8.625033629522884,1.6094379124341003,1,1.5743796769143907,0.11180316812809345
12540,20,17,13400.24,9.503102518971122,2.8903717578961645,3,3.1825113054233465,0.9309415637606336
12541,30,3,981.18,6.889774590946187,1.3862943611198906,1,0.4841791460452538,-0.43941062476599346
12544,36,1,372.7,5.923453336491439,0.6931471805599453,0,-0.6497723115164782,-0.9872566475053776
12545,75,2,1000.39,6.9091443138264115,1.0986122886681096,1,0.013451996876465441,-0.16891906273554633
12546,47,2,1161.5,7.058328137461511,1.0986122886681096,1,0.22169984749448007,-0.36882820212737333
12547,198,2,207.79999999999998,5.341376856008484,1.0986122886681096,2,-1.3471372402604205,0.43511895285210894
12548,166,1,95.19999999999999,4.566429357671661,0.6931471805599453,2,-1.9412380495475143,-0.2587188735203836
12550,79,1,964.83,6.872987835288763,0.6931471805599453,0,-0.39373026365427116,-0.32613610215532507
12551,358,1,168.0,5.1298987149230735,0.6931471805599453,2,-2.594128952680448,1.588727564056108
12552,39,2,437.82,6.084089306213804,1.0986122886681096,0,-0.21561283882165622,-0.7314575258533547
12553,8,10,3692.28,8.214270231095687,2.3978952727983707,3,2.16121462166688,0.21860714178181392
12556,50,2,603.71,6.404749004268278,1.0986122886681096,0,-0.11212443219445645,-0.5389723237856655
12557,16,5,11990.960000000001,9.391991704219834,1.791759469228055,3,2.144556027277434,0.37132077307654454
12558,8,1,269.96,5.601971208509516,0.6931471805599453,0,-0.671479309420789,-1.328575522583532
12559,311,2,561.71,6.33276439774036,1.0986122886681096,2,-1.4090484294679253,1.720641162957484
12560,5,3,2134.01,7.666226609492505,1.3862943611198906,1,0.9843906081582423,-0.42463833916350685
12561,303,1,238.85,5.480013727948073,0.6931471805599453,2,-2.1571851741618144,1.2131969648651255
12562,8,7,3781.7400000000002,8.23820389374878,2.0794415416798357,3,1.882167337855434,0.08339206933175072
12564,261,1,456.9,6.12665081966305,0.6931471805599453,2,-1.6382146018035362,1.0403802886370592
12565,289,1,145.92,4.989888220951467,0.6931471805599453,2,-2.3289671393366675,0.9435752657377763
12566,86,1,351.65,5.865476063654188,0.6931471805599453,0,-0.9198138337199068,-0.567656346689135
12567,23,10,9401.28,9.148707492038316,2.3978952727983707,3,2.545241168867526,0.6304609483561685
12569,2,32,4124.69,8.324988557507531,3.4965075614664802,3,3.2473212146289288,0.6907061419627759
12571,40,2,519.61,6.255001200981438,1.0986122886681096,0,-0.13694414642075783,-0.6713673317745664
12572,9,2,1020.42,6.928949094989139,1.0986122886681096,1,0.34219237497600136,-0.7398343289550982
12573,227,1,160.54000000000002,5.08475279001415,0.6931471805599453,2,-1.9828917776332726,0.4301729654156312
12574,316,1,218.45,5.391124416134243,0.6931471805599453,2,-2.2634601209039853,1.3001155500212607
12576,36,5,1315.83,7.182982612166326,1.791759469228055,1,0.9686068700068649,-0.11755959050482893
12577,35,3,657.8,6.490419998303485,1.3862943611198906,1,0.2648935911706049,-0.5156932084038268
12578,21,2,2794.51,7.935769837637909,1.0986122886681096,1,0.7760864857692018,-0.33245435040942456
12579,78,1,440.42,6.0899968031722285,0.6931471805599453,0,-0.77144452081119,-0.5701230678919278
12580,247,1,415.7,6.032366538428407,0.6931471805599453,2,-1.6165990866714834,0.8896875303358749
12581,40,1,197.71,5.291846475417725,0.6931471805599453,0,-0.9776958316608276,-1.1420588994527947
12582,239,2,511.36,6.239027502962935,1.0986122886681096,2,-1.1067756457318116,1.0631704250082676
12583,3,15,7281.38,8.89321301083995,2.772588722239781,3,2.8591856689875663,0.5464459705904654
12584,4,9,2338.15,7.757542894498013,2.302585092994046,3,1.8703911260756583,0.0038029418650579482
12585,234,2,2040.1,7.621244157199997,1.0986122886681096,2,-0.40728986452726285,1.4347500529057837
12586,17,1,196.94000000000003,5.2879639544685455,0.6931471805599453,0,-0.8684036574112146,-1.344254286140435
12587,8,1,144.0,4.976733742420574,0.6931471805599453,0,-0.9769536831480715,-1.5164256624057746
12588,39,1,214.89999999999998,5.3748153375207615,0.6931471805599453,0,-0.9323251479641906,-1.1258716177516082
12589,29,2,646.68,6.473396747218992,1.0986122886681096,0,0.02293548243552388,-0.7018955039067434
12590,211,2,9864.26,9.196774773912752,1.0986122886681096,1,0.4736615036313873,1.7070831371410233
12591,317,1,452.84999999999997,6.117766746972636,0.6931471805599453,2,-1.913276338433683,1.5271727698804864
12592,92,2,437.6,6.083587835983788,1.0986122886681096,0,-0.47207613689726796,-0.26836768531719685
12593,109,3,418.09999999999997,6.038109554931026,1.3862943611198906,0,-0.3138319937177562,-0.004799473729590665
12594,38,10,3338.2200000000003,8.113492525763553,2.3978952727983707,3,1.9669480963987562,0.45054048299118754
12596,51,2,618.27,6.428541364981557,1.0986122886681096,0,-0.10533442583811846,-0.5230836156088151
12597,19,4,3811.22,8.245966975595675,1.6094379124341003,1,1.403680727891597,-0.028307079182972015
12598,10,8,3023.08,8.01436219197595,2.1972245773362196,3,1.870668721482818,0.08629059323873012
12599,29,7,1032.58,6.940783782995926,2.0794415416798357,1,1.1467619707116512,-0.12286458000496789
12600,29,10,2599.04,7.863282108506616,2.3978952727983707,3,1.888210717231782,0.29670226429415947
12601,190,5,577.0600000000001,6.359677669513258,1.791759469228055,1,-0.17812133970648922,0.9811012560701676
12602,59,1,153.12,5.037731519757957,0.6931471805599453,0,-1.1937014719636323,-1.0523393883834153
12603,22,1,739.1999999999999,6.606920419952056,0.6931471805599453,0,-0.2481681937627985,-0.9042770644498439
12604,79,2,254.18,5.541969178493598,1.0986122886681096,0,-0.6738505913818107,-0.5447199122761568
12607,60,1,1579.51,7.3655028587473295,0.6931471805599453,0,-0.06124869963095805,-0.3442292496451654
12609,78,3,1126.85,7.0280684444921455,1.3862943611198906,1,0.31969908365700883,0.021677790941951693
12610,23,5,2099.54,7.6499497335130995,1.791759469228055,1,1.2596005649867326,-0.09088618343964752
12611,52,1,1193.32,7.085332264745334,0.6931471805599453,0,-0.159458130630542,-0.4983284988246586
12612,74,1,704.0400000000001,6.558254538791405,0.6931471805599453,0,-0.5233290328202203,-0.46439841880862076
12613,57,5,3344.38,8.115335568501695,1.791759469228055,1,1.3226092369892442,0.3461103162948201
12614,278,1,315.6,5.757639147446912,0.6931471805599453,2,-1.9006871028916945,1.0780987589177773
12615,2,4,2291.19,7.73726297143202,1.6094379124341003,1,1.237324726059243,-0.3297317754572934
12616,95,2,713.3,6.571303042160927,1.0986122886681096,0,-0.2482943989262478,-0.09561440741600635
12617,29,1,355.53,5.876418387786464,0.6931471805599453,0,-0.6389121828369647,-1.0625708212671146
12618,22,1,177.31,5.183523608545955,0.6931471805599453,0,-0.9436019659095182,-1.3319310432137044
12619,16,9,3641.24,8.200354155974704,2.302585092994046,3,2.028725225862126,0.2417284880620244
12620,15,3,1339.41,7.20073081629489,1.3862943611198906,1,0.7086186871752187,-0.47709085214498814
12621,2,20,13689.67,9.524469857917655,3.044522437723423,3,3.4207042325509747,0.8489672923160725
12622,232,1,180.1,5.199049364889367,0.6931471805599453,2,-1.9512210523391589,0.5082148566715868
12623,276,1,305.1,5.723911845951367,0.6931471805599453,2,-1.9074967492963797,1.0504847499297605
12624,106,2,641.13,6.464790775403018,1.0986122886681096,0,-0.35351083726167004,-0.03147134360836374
12625,212,2,2683.82,7.895368965589599,1.0986122886681096,1,-0.16700502086156258,1.3248212627834266
12626,23,9,6620.48,8.798074188898816,2.302585092994046,3,2.2869151627122224,0.48249383146603786
12627,11,7,4478.53,8.407273409191232,2.0794415416798357,3,1.950267277953789,0.16040950156666264
12628,4,3,786.46,6.668812575758953,1.3862943611198906,1,0.5019149832262756,-0.7330478531629673
12630,10,2,1270.88,7.1482513998271635,1.0986122886681096,1,0.44450333293581695,-0.6652054263202785
12631,57,1,640.5,6.463809184055691,0.6931471805599453,0,-0.48728929166120855,-0.6413607316874113
12633,59,4,2163.98,7.6801664025186325,1.6094379124341003,1,0.9338733404210271,0.15131583763883055
12635,90,2,1689.18,7.432590311121191,1.0986122886681096,1,0.19667915875628453,0.11945403366174742
12637,67,8,6021.9,8.70332414988414,2.1972245773362196,3,1.9317216619693902,0.7914885590891036
12638,33,1,671.69,6.511284599453549,0.6931471805599453,0,-0.3480706901326948,-0.8368662151024476
12639,239,1,486.1,6.188469440812497,0.6931471805599453,2,-1.5016569067863272,0.8666649388133727
12640,24,3,1174.58,7.06951692181073,1.3862943611198906,1,0.601002306254347,-0.43785006910767016
12641,115,1,185.9,5.230573714461517,0.6931471805599453,0,-1.3702051270028233,-0.5049390427827575
12642,25,3,1013.26,6.9219145615400475,1.3862943611198906,1,0.5240534167632469,-0.47345623135666126
12643,128,6,3344.64,8.11541328460481,1.9459101490553132,1,1.1201472613379204,1.035634094746302
12644,130,1,477.91,6.171512688316606,0.6931471805599453,0,-0.9830020160359134,-0.0911318221122679
12645,34,4,1775.18,7.482220269767765,1.6094379124341003,1,0.9580198173525494,-0.1266659724284278
12646,5,2,1346.97,7.206355036031724,1.0986122886681096,1,0.49706275917033005,-0.691450351602168
12647,22,12,3722.82,8.222505302105255,2.5649493574615367,3,2.2500741348650792,0.4181498453324698
12648,155,1,318.05,5.765347830314356,0.6931471805599453,0,-1.302301033515646,0.005347214631129264
12649,107,3,623.51,6.4369673422476765,1.3862943611198906,1,-0.10929208694344396,0.09755500737736801
12650,3,1,314.44,5.753968489569372,0.6931471805599453,0,-0.5730459490176167,-1.3266104712227578
12651,335,1,114.0,4.74493212836325,0.6931471805599453,2,-2.671024303321255,1.2720369673216587
12652,331,1,919.98,6.82543832049292,0.6931471805599453,2,-1.6352071591482467,1.8621553298498477
12653,149,2,2209.85,7.701132335950876,1.0986122886681096,1,0.042657502322702316,0.715819256439243
12654,11,5,601.98,6.401884028681278,1.791759469228055,1,0.7078405908461071,-0.5707472629036261
12656,17,5,4051.17,8.30700781907883,1.791759469228055,1,1.6096274903981642,0.05408201511130808
12657,11,4,1643.18,7.4049970586737315,1.6094379124341003,1,1.0314796837098212,-0.3508962812786031
12658,19,1,686.05,6.532407069777784,0.6931471805599453,0,-0.2700705098639351,-0.9528854683874083
12659,30,1,91.68,4.529152699564175,0.6931471805599453,0,-1.3019846232437962,-1.4586111163344808
12660,11,1,245.1,5.50573795739701,0.6931471805599453,0,-0.7329992351446822,-1.3312672640555696
12662,1,11,3849.78,8.256031004164345,2.4849066497880004,3,2.2948972795448848,0.20888096144716686
12664,8,9,4881.88,8.49349048870337,2.302585092994046,3,2.2106182901465488,0.2598770522150979
12665,325,1,63.0,4.1588830833596715,0.6931471805599453,2,-2.9090091840619015,1.008556965700197
12667,58,1,620.13,6.431540399799522,0.6931471805599453,0,-0.5078892676376636,-0.64231537422494
12668,12,4,3807.15,8.244898785891763,1.6094379124341003,1,1.4369989907676386,-0.08981072082874558
12669,151,3,2744.0299999999997,7.917547282845659,1.3862943611198906,1,0.4013703128167407,0.926966455871219
12670,10,5,2996.05,8.005383750527514,1.791759469228055,1,1.4961021556963479,-0.09772245930293945
12672,330,1,225.89999999999998,5.424509391785796,0.6931471805599453,2,-2.314829414787957,1.4325113512631988
12673,5,2,610.52,6.415947661051908,1.0986122886681096,0,0.11089076699633962,-0.9289251415172186
12674,39,4,1970.6,7.586600674831223,1.6094379124341003,1,0.9848457661780217,-0.05160335542692827
12676,25,6,1331.39,7.194729601037682,1.9459101490553132,1,1.1682593983946172,-0.14124155007973682
12678,42,12,17628.46,9.777326645314199,2.5649493574615367,3,2.9130322846366745,1.0600975460927908
12679,59,4,1113.02,7.015730373647435,1.6094379124341003,1,0.6092475929096027,-0.048311356340992186
12680,1,4,862.81,6.761352837213469,1.6094379124341003,1,0.765355333708203,-0.6316805273468232
12681,15,22,13787.54,9.531593091360708,3.1354942159291497,3,3.444393514266078,1.005413145739135
12682,4,31,12288.22,9.416477734313304,3.4657359027997265,3,3.7428313537007676,1.0223601078292361
12683,4,15,8476.57,9.045179131116987,2.772588722239781,3,2.9285979605628776,0.6008439811707792
12684,8,7,2283.63,7.733959364615189,2.0794415416798357,1,1.6358068906704273,-0.06810621802275574
12685,28,6,2863.08,7.960002460651312,1.9459101490553132,1,1.527648413528815,0.11490283413650841
12686,372,1,89.14,4.501364017262502,0.6931471805599453,2,-2.968894569768802,1.5222522004579544
12688,114,1,4873.8099999999995,8.491836408313453,0.6931471805599453,1,0.22799527409380874,0.46615413159452646
